image,label
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000419.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000419.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000420.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000420.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000421.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000421.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000422.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000422.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000423.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000423.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000424.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000424.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000425.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000425.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000426.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000426.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000427.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000427.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000428.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000428.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000429.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000429.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000430.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000430.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000431.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000431.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000432.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000432.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000433.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000433.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000434.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000434.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000435.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000435.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000436.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000436.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000437.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000437.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000438.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000438.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000439.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000439.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000440.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000440.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000441.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000441.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000442.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000442.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000443.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000443.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000444.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000444.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000445.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000445.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000446.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000446.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000447.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000447.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000448.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000448.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000449.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000449.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000450.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000450.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000451.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000451.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000452.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000452.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000453.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000453.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000454.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000454.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000455.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000455.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000456.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000456.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000457.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000457.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000458.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000458.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000459.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000459.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000460.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000460.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000461.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000461.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000462.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000462.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000463.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000463.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000464.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000464.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000465.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000465.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000466.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000466.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000467.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000467.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000468.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000468.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000469.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000469.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000470.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000470.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000471.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000471.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000472.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000472.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000473.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000473.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000474.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000474.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000475.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000475.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000476.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000476.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000477.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000477.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000478.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000478.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000479.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000479.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000480.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000480.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000481.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000481.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000482.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000482.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000483.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000483.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000484.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000484.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000485.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000485.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000486.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000486.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000487.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000487.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000488.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000488.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000489.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000489.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000490.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000490.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000491.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000491.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000492.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000492.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000493.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000493.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000494.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000494.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000495.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000495.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000496.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000496.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000497.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000497.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000498.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000498.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000499.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000499.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000500.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000500.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000501.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000501.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000502.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000502.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000503.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000503.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000504.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000504.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000505.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000505.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000506.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000506.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000507.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000507.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000508.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000508.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000509.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000509.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000510.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000510.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000511.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000511.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000512.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000512.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000513.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000513.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000514.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000514.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000515.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000515.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000516.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000516.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000517.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000517.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000518.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000518.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000519.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000519.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000520.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000520.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000521.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000521.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000522.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000522.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000523.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000523.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000524.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000524.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000525.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000525.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000526.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000526.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000527.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000527.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000528.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000528.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000529.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000529.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000530.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000530.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000531.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000531.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000532.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000532.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000533.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000533.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000534.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000534.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000535.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000535.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000536.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000536.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000537.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000537.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000538.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000538.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000539.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000539.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000540.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000540.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000541.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000541.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000542.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000542.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000543.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000543.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000544.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000544.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000545.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000545.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000546.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000546.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000547.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000547.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000548.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000548.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000549.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000549.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000550.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000550.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000551.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000551.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000552.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000552.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000553.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000553.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000554.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000554.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000555.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000555.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000556.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000556.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000557.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000557.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000558.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000558.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000559.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000559.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000560.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000560.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000561.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000561.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000562.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000562.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000563.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000563.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000564.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000564.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000565.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000565.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000566.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000566.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000567.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000567.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000568.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000568.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000569.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000569.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000570.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000570.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000571.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000571.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000572.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000572.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000573.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000573.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000574.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000574.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000575.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000575.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000576.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000576.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000577.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000577.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000578.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000578.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000579.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000579.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000580.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000580.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000581.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000581.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000582.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000582.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000583.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000583.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000584.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000584.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000585.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000585.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000586.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000586.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000587.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000587.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000588.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000588.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000589.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000589.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000590.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000590.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000591.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000591.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000592.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000592.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000593.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000593.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000594.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000594.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000595.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000595.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000596.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000596.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000597.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000597.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000598.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000598.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000599.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000599.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000600.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000600.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000601.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000601.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000602.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000602.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000603.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000603.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000604.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000604.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000605.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000605.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000606.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000606.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000607.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000607.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000608.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000608.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000609.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000609.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000610.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000610.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000611.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000611.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000612.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000612.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000613.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000613.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000614.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000614.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000615.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000615.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000616.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000616.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000617.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000617.png
